workerid,proliferate.condition,color,modal1,modal2,pair,percentage_blue,post_exposure,rating1,rating2,rating_other,reverse_sent_order,sentence1,sentence2,speaker,speaker_type,error
1461,cond3,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1461,cond3,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,confident,
1461,cond3,blue,might,probably,might-probably,50,1,0.06999999999999995,0.93,0,1,You might get a blue one,You'll probably get a blue one,f,confident,
1461,cond3,orange,might,probably,might-probably,40,1,0.19999999999999984,0.8,0,1,You might get an orange one,You'll probably get an orange one,f,confident,
1471,cond6,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1471,cond6,orange,might,probably,might-probably,40,1,0.81,0.18999999999999995,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1471,cond6,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1471,cond6,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1471,cond6,orange,might,probably,might-probably,0,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1471,cond6,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1471,cond6,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1471,cond6,blue,might,probably,might-probably,50,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1471,cond6,blue,might,probably,might-probably,100,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1471,cond6,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1471,cond6,orange,might,probably,might-probably,25,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1471,cond6,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1471,cond6,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1471,cond6,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1471,cond6,blue,might,probably,might-probably,60,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1471,cond6,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1471,cond6,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1471,cond6,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1471,cond6,blue,might,probably,might-probably,75,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1471,cond6,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1471,cond6,orange,might,probably,might-probably,40,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1471,cond6,blue,might,probably,might-probably,100,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1471,cond6,blue,might,probably,might-probably,60,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1471,cond6,orange,might,probably,might-probably,75,1,0.99,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1471,cond6,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1471,cond6,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1471,cond6,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1471,cond6,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1471,cond6,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1471,cond6,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1471,cond6,orange,might,probably,might-probably,0,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1471,cond6,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1471,cond6,blue,might,probably,might-probably,50,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1471,cond6,blue,might,probably,might-probably,40,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1471,cond6,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1471,cond6,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1444,cond6,orange,might,probably,might-probably,10,1,0.17,0.8300000000000001,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1444,cond6,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1444,cond6,blue,might,probably,might-probably,75,1,0.33999999999999986,0.66,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1444,cond6,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1444,cond6,orange,might,probably,might-probably,25,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1444,cond6,blue,might,probably,might-probably,10,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1444,cond6,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1444,cond6,blue,might,probably,might-probably,40,1,0.5,0.4999999999999999,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1444,cond6,blue,might,probably,might-probably,50,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1444,cond6,orange,might,probably,might-probably,60,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1444,cond6,orange,might,probably,might-probably,90,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1444,cond6,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1444,cond6,blue,might,probably,might-probably,25,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1444,cond6,blue,might,probably,might-probably,60,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1444,cond6,orange,might,probably,might-probably,50,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1444,cond6,orange,might,probably,might-probably,40,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1444,cond6,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1444,cond6,orange,might,probably,might-probably,75,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1444,cond6,blue,might,probably,might-probably,50,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1444,cond6,orange,might,probably,might-probably,60,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1444,cond6,orange,might,probably,might-probably,25,1,0.28,0.72,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1444,cond6,blue,might,probably,might-probably,75,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1444,cond6,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,confident,
1444,cond6,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,confident,
1444,cond6,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1444,cond6,orange,might,probably,might-probably,50,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1444,cond6,orange,might,probably,might-probably,90,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1444,cond6,blue,might,probably,might-probably,25,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,confident,
1444,cond6,blue,might,probably,might-probably,60,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1444,cond6,blue,might,probably,might-probably,40,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1444,cond6,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,confident,
1444,cond6,orange,might,probably,might-probably,40,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1444,cond6,orange,might,probably,might-probably,10,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1444,cond6,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,confident,
1444,cond6,blue,might,probably,might-probably,10,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,confident,
1444,cond6,orange,might,probably,might-probably,75,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1484,cond6,orange,might,probably,might-probably,10,1,0.11,0.85,0.03999999999999993,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1484,cond6,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1484,cond6,orange,might,probably,might-probably,75,1,0.83,0.17,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1484,cond6,blue,might,probably,might-probably,50,1,0.6799999999999999,0.32,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1484,cond6,blue,might,probably,might-probably,75,1,0.3799999999999999,0.62,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1484,cond6,blue,might,probably,might-probably,90,1,0.2500000000000001,0.75,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1484,cond6,blue,might,probably,might-probably,60,1,0.57,0.19,0.24,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1484,cond6,blue,might,probably,might-probably,25,1,0.62,0.1,0.28,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1484,cond6,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1484,cond6,orange,might,probably,might-probably,50,1,0.6499999999999999,0.35,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1484,cond6,orange,might,probably,might-probably,40,1,0.76,0.24,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1484,cond6,blue,might,probably,might-probably,40,1,0.8400000000000001,0.16,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1484,cond6,orange,might,probably,might-probably,90,1,0.29,0.07,0.6400000000000001,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1484,cond6,blue,might,probably,might-probably,100,1,0.07,0.78,0.15000000000000002,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1484,cond6,orange,might,probably,might-probably,60,1,0.8999999999999999,0.1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1484,cond6,orange,might,probably,might-probably,0,1,0,0.71,0.29000000000000004,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1484,cond6,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1484,cond6,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1484,cond6,blue,might,probably,might-probably,50,1,0.87,0.13,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1484,cond6,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1484,cond6,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
